GHO (CODE),GHO (DISPLAY),GHO (URL),GBDCHILDCAUSES (CODE),GBDCHILDCAUSES (DISPLAY),GBDCHILDCAUSES (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/64,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,,,,MLE,Male,,,,,,,,113,113.39090,,,,,
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/64,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,LUX,Luxembourg,,,,,FMLE,Female,,,,,,,,50,50.45460,,,,,
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/64,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,LUX,Luxembourg,,,,,BTSX,Both sexes,,,,,,,,79,79.39301,,,,,
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/64,,,,PUBLISHED,Published,,2005,2005,,EUR,2005,2005,Europe,,,,,LUX,Luxembourg,,,,,MLE,Male,,,,,,,,106,105.84910,,,,,
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/64,,,,PUBLISHED,Published,,2005,2005,,EUR,2005,2005,Europe,,,,,LUX,Luxembourg,,,,,FMLE,Female,,,,,,,,55,54.81015,,,,,
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/64,,,,PUBLISHED,Published,,2005,2005,,EUR,2005,2005,Europe,,,,,LUX,Luxembourg,,,,,BTSX,Both sexes,,,,,,,,81,81.13796,,,,,
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/64,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,LUX,Luxembourg,,,,,MLE,Male,,,,,,,,83,82.90076,,,,,
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/64,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,LUX,Luxembourg,,,,,FMLE,Female,,,,,,,,50,49.94512,,,,,
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/64,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,LUX,Luxembourg,,,,,BTSX,Both sexes,,,,,,,,67,66.82915,,,,,
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/64,,,,PUBLISHED,Published,,2011,2011,,EUR,2011,2011,Europe,,,,,LUX,Luxembourg,,,,,MLE,Male,,,,,,,,81,80.70039,,,,,
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/64,,,,PUBLISHED,Published,,2015,2015,,EUR,2015,2015,Europe,,,,,LUX,Luxembourg,,,,,BTSX,Both sexes,,,,,,,,52,51.88897,,,,,
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/64,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,LUX,Luxembourg,,,,,MLE,Male,,,,,,,,71,71.38322,,,,,
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/64,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,LUX,Luxembourg,,,,,FMLE,Female,,,,,,,,38,38.49357,,,,,
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/64,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,LUX,Luxembourg,,,,,BTSX,Both sexes,,,,,,,,56,55.50080,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,DAYS0-27,0-27 days,,,,,,,,CH2,HIV/AIDSHIV/AIDS,,0,0.00000,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,DAYS0-27,0-27 days,,,,,,,,CH2,HIV/AIDSHIV/AIDS,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,DAYS0-27,0-27 days,,,,,,,,CH2,HIV/AIDSHIV/AIDS,,0,0.00000,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,YEARS0-4,0-4 years,,,,,,,,CH3,Diarrhoeal diseasesDiarrhoeal diseases,,0,0.00000,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,YEARS0-4,0-4 years,,,,,,,,CH3,Diarrhoeal diseasesDiarrhoeal diseases,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,YEARS0-4,0-4 years,,,,,,,,CH3,Diarrhoeal diseasesDiarrhoeal diseases,,0,0.00000,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,DAYS0-27,0-27 days,,,,,,,,CH5,TetanusTetanus,,0,0.00000,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,DAYS0-27,0-27 days,,,,,,,,CH5,TetanusTetanus,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,MONTHS1-59,1-59 months,,,,,,,,CH6,MeaslesMeasles,,0,0.00000,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,YEARS0-4,0-4 years,,,,,,,,CH6,MeaslesMeasles,,0,0.00000,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,YEARS0-4,0-4 years,,,,,,,,CH6,MeaslesMeasles,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,YEARS0-4,0-4 years,,,,,,,,CH6,MeaslesMeasles,,0,0.00000,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,MONTHS1-59,1-59 months,,,,,,,,CH8,MalariaMalaria,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,MONTHS1-59,1-59 months,,,,,,,,CH8,MalariaMalaria,,0,0.00000,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,YEARS0-4,0-4 years,,,,,,,,CH8,MalariaMalaria,,0,0.00000,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,YEARS0-4,0-4 years,,,,,,,,CH8,MalariaMalaria,,0,0.00000,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,MONTHS1-59,1-59 months,,,,,,,,CH10,PrematurityPrematurity,,0,0.39722,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,MONTHS1-59,1-59 months,,,,,,,,CH10,PrematurityPrematurity,,0.1,0.07349,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,MONTHS1-59,1-59 months,,,,,,,,CH10,PrematurityPrematurity,,0,0.03056,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,YEARS0-4,0-4 years,,,,,,,,CH10,PrematurityPrematurity,,5,5.19722,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,DAYS0-27,0-27 days,,,,,,,,CH12,Sepsis and other infectious conditions of the newbornSepsis and other infectious conditions of the newborn,,0.1,0.09251,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,DAYS0-27,0-27 days,,,,,,,,CH12,Sepsis and other infectious conditions of the newbornSepsis and other infectious conditions of the newborn,,0,0.03846,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,MONTHS1-59,1-59 months,,,,,,,,CH12,Sepsis and other infectious conditions of the newbornSepsis and other infectious conditions of the newborn,,0,0.00000,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,MONTHS1-59,1-59 months,,,,,,,,CH12,Sepsis and other infectious conditions of the newbornSepsis and other infectious conditions of the newborn,,0,0.00000,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,DAYS0-27,0-27 days,,,,,,,,CH15,Congenital anomaliesCongenital anomalies,,2,2.30000,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,DAYS0-27,0-27 days,,,,,,,,CH15,Congenital anomaliesCongenital anomalies,,0.4,0.42553,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,DAYS0-27,0-27 days,,,,,,,,CH15,Congenital anomaliesCongenital anomalies,,0.2,0.17692,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,MONTHS1-59,1-59 months,,,,,,,,CH15,Congenital anomaliesCongenital anomalies,,1,0.79444,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,YEARS0-4,0-4 years,,,,,,,,CH16,Other noncommunicable diseasesOther noncommunicable diseases,,0.2,0.23948,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,DAYS0-27,0-27 days,,,,,,,,CH17,InjuriesInjuries,,0,0.00000,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,DAYS0-27,0-27 days,,,,,,,,CH17,InjuriesInjuries,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,LUX,Luxembourg,,DAYS0-27,0-27 days,,,,,,,,CH17,InjuriesInjuries,,0,0.00000,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,YEARS0-4,0-4 years,,,,,,,,CH2,HIV/AIDSHIV/AIDS,,0,0.00000,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,YEARS0-4,0-4 years,,,,,,,,CH2,HIV/AIDSHIV/AIDS,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,YEARS0-4,0-4 years,,,,,,,,CH2,HIV/AIDSHIV/AIDS,,0,0.00000,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,DAYS0-27,0-27 days,,,,,,,,CH3,Diarrhoeal diseasesDiarrhoeal diseases,,0,0.00000,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,DAYS0-27,0-27 days,,,,,,,,CH3,Diarrhoeal diseasesDiarrhoeal diseases,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,MONTHS1-59,1-59 months,,,,,,,,CH5,TetanusTetanus,,0,0.00000,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,YEARS0-4,0-4 years,,,,,,,,CH5,TetanusTetanus,,0,0.00000,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,YEARS0-4,0-4 years,,,,,,,,CH5,TetanusTetanus,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,YEARS0-4,0-4 years,,,,,,,,CH5,TetanusTetanus,,0,0.00000,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,MONTHS1-59,1-59 months,,,,,,,,CH7,Meningitis/encephalitisMeningitis/encephalitis,,0.2,0.20064,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,MONTHS1-59,1-59 months,,,,,,,,CH7,Meningitis/encephalitisMeningitis/encephalitis,,0.1,0.09782,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,YEARS0-4,0-4 years,,,,,,,,CH7,Meningitis/encephalitisMeningitis/encephalitis,,1,1.07605,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,YEARS0-4,0-4 years,,,,,,,,CH7,Meningitis/encephalitisMeningitis/encephalitis,,0.2,0.20064,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,MONTHS1-59,1-59 months,,,,,,,,CH9,Acute lower respiratory infectionsAcute lower respiratory infections,,0,0.00000,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,MONTHS1-59,1-59 months,,,,,,,,CH9,Acute lower respiratory infectionsAcute lower respiratory infections,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,MONTHS1-59,1-59 months,,,,,,,,CH9,Acute lower respiratory infectionsAcute lower respiratory infections,,0,0.00000,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,YEARS0-4,0-4 years,,,,,,,,CH9,Acute lower respiratory infectionsAcute lower respiratory infections,,0,0.00000,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,DAYS0-27,0-27 days,,,,,,,,CH11,Birth asphyxia and birth traumaBirth asphyxia and birth trauma,,0.9,0.88030,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,DAYS0-27,0-27 days,,,,,,,,CH11,Birth asphyxia and birth traumaBirth asphyxia and birth trauma,,0.4,0.36316,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,MONTHS1-59,1-59 months,,,,,,,,CH11,Birth asphyxia and birth traumaBirth asphyxia and birth trauma,,0,0.00000,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,MONTHS1-59,1-59 months,,,,,,,,CH11,Birth asphyxia and birth traumaBirth asphyxia and birth trauma,,0,0.00000,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,DAYS0-27,0-27 days,,,,,,,,CH13,"Other communicable, perinatal and nutritional conditionsOther communicable, perinatal and nutritional conditions",,0,0.00000,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,DAYS0-27,0-27 days,,,,,,,,CH13,"Other communicable, perinatal and nutritional conditionsOther communicable, perinatal and nutritional conditions",,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,DAYS0-27,0-27 days,,,,,,,,CH13,"Other communicable, perinatal and nutritional conditionsOther communicable, perinatal and nutritional conditions",,0,0.00000,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,MONTHS1-59,1-59 months,,,,,,,,CH13,"Other communicable, perinatal and nutritional conditionsOther communicable, perinatal and nutritional conditions",,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,YEARS0-4,0-4 years,,,,,,,,CH15,Congenital anomaliesCongenital anomalies,,0.1,0.13109,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,DAYS0-27,0-27 days,,,,,,,,CH16,Other noncommunicable diseasesOther noncommunicable diseases,,0,0.00000,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,DAYS0-27,0-27 days,,,,,,,,CH16,Other noncommunicable diseasesOther noncommunicable diseases,,0,0.00000,,,,,
MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/89,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,DAYS0-27,0-27 days,,,,,,,,CH16,Other noncommunicable diseasesOther noncommunicable diseases,,0,0.00000,,,,,
MORT_100,Number of deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3365,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,YEARS0-4,0-4 years,,,,,,,,CH17,InjuriesInjuries,,3,3.22632,,,,,
MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3366,,,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,LUX,Luxembourg,,YEARS0-4,0-4 years,,,,,,,,CH17,InjuriesInjuries,,0.6,0.60159,,,,,
